Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-07T16:53:23Z,15,2026-04-07T16:53:23Z,2604.06074,1,'Graph-PiT: Enhancing Structural Coherence in Part-Based Image Synthesis via Graph Priors',cs.CV;cs.AI;cs.MM
2026-04-07T16:52:59Z,15,2026-04-07T16:52:59Z,2604.06073,1,'Intuitive Human-Robot Interaction: Development and Evaluation of a Gesture-Based User Interface for Object Selection',cs.RO;cs.HC
2026-04-07T16:51:50Z,15,2026-04-07T16:51:50Z,2604.06071,1,'Stories of Your Life as Others: A Round-Trip Evaluation of LLM-Generated Life Stories Conditioned on Rich Psychometric Profiles',cs.CL;cs.AI;cs.HC
2026-04-07T16:50:43Z,15,2026-04-07T16:50:43Z,2604.06070,1,"'Short Data, Long Context: Distilling Positional Knowledge in Transformers'",cs.CL;cs.LG
2026-04-07T16:47:38Z,15,2026-04-07T16:47:38Z,2604.06067,1,'HiPolicy: Hierarchical Multi-Frequency Action Chunking for Policy Learning',cs.RO
2026-04-07T16:47:37Z,15,2026-04-07T16:47:37Z,2604.06066,1,'From Hallucination to Structure Snowballing: The Alignment Tax of Constrained Decoding in LLM Reflection',cs.CL
2026-04-07T16:44:06Z,15,2026-04-07T16:44:06Z,2604.06058,1,'Staggered Integral Online Conformal Prediction for Safe Dynamics Adaptation with Multi-Step Coverage Guarantees',eess.SY;cs.RO
2026-04-07T16:34:16Z,15,2026-04-07T16:34:16Z,2604.06039,1,'Value Mirror Descent for Reinforcement Learning',math.OC;cs.LG;math.PR
2026-04-07T16:31:45Z,15,2026-04-07T16:31:45Z,2604.06036,1,'CoStream: Codec-Guided Resource-Efficient System for Video Streaming Analytics',cs.DC;cs.CV;cs.LG
2026-04-07T16:28:20Z,15,2026-04-07T16:28:20Z,2604.06032,1,'Ensemble-Based Dirichlet Modeling for Predictive Uncertainty and Selective Classification',stat.ML;cs.LG
2026-04-07T16:23:52Z,15,2026-04-07T16:23:52Z,2604.06028,1,'A Multi-Stage Validation Framework for Trustworthy Large-scale Clinical Information Extraction using Large Language Models',cs.CL;cs.AI;cs.IR
2026-04-07T16:21:53Z,15,2026-04-07T16:21:53Z,2604.06025,1,'A Co-Design Framework for High-Performance Jumping of a Five-Bar Monoped with Actuator Optimization',cs.RO
2026-04-07T16:19:39Z,15,2026-04-07T16:19:39Z,2604.06022,1,'BiMind: A Dual-Head Reasoning Model with Attention-Geometry Adapter for Incorrect Information Detection',cs.CL
2026-04-07T16:16:59Z,15,2026-04-07T16:16:59Z,2604.06019,1,'CritBench: A Framework for Evaluating Cybersecurity Capabilities of Large Language Models in IEC 61850 Digital Substation Environments',cs.CR;cs.AI
2026-04-07T16:16:05Z,15,2026-04-07T16:16:05Z,2604.06018,1,'Governance and Regulation of Artificial Intelligence in Developing Countries: A Case Study of Nigeria',cs.CY;cs.AI;cs.HC
2026-04-07T16:14:14Z,15,2026-04-07T16:14:14Z,2604.06017,1,'Toward Aristotelian Medical Representations: Backpropagation-Free Layer-wise Analysis for Interpretable Generalized Metric Learning on MedMNIST',cs.CV
2026-04-07T16:12:52Z,15,2026-04-07T16:12:52Z,2604.06015,1,"'How LLMs Follow Instructions: Skillful Coordination, Not a Universal Mechanism'",cs.AI
2026-04-07T16:12:31Z,15,2026-04-07T16:12:31Z,2604.06014,1,'Gated-SwinRMT: Unifying Swin Windowed Attention with Retentive Manhattan Decay via Input-Dependent Gating',cs.LG
2026-04-07T16:06:52Z,15,2026-04-07T16:06:52Z,2604.06013,1,'Epistemic Blinding: An Inference-Time Protocol for Auditing Prior Contamination in LLM-Assisted Analysis',cs.AI;cs.CL
2026-04-07T16:06:02Z,15,2026-04-07T16:06:02Z,2604.06010,1,'OmniCamera: A Unified Framework for Multi-task Video Generation with Arbitrary Camera Control',cs.CV
2026-04-07T15:39:45Z,15,2026-04-07T15:39:45Z,2604.06005,1,'Disentangling MLP Neuron Weights in Vocabulary Space',cs.CL
2026-04-07T15:28:53Z,15,2026-04-07T15:28:53Z,2604.06001,1,'A deep learning framework for jointly solving transient Fokker-Planck equations with arbitrary parameters and initial distributions',physics.comp-ph;cs.LG
